unnamed:_0,ticker,innovation_freq,innovation_decay_slope,topic_rigidity,topic_similarities,strategic_freq,strategic_decay_slope,latest_year,leverage_tolerance,debt_capacity,cash_flow_health,liquidity,growth_indicators,overall_feasibility,sentiment_by_year,capex_growth,sentiment_growth_correlation,innovation_decay_slope_scaled,strategic_decay_slope_scaled,topic_rigidity_scaled,sentiment_growth_correlation_scaled,nlp_stagnation_score,nlp_component_count,nlp_missing_component_count,lbo_rank,year,sector,missing_critical_data,pass_fcf_filter,pass_interest_coverage_filter,pass_debt_to_ebitda_filter,pass_current_ratio_filter,pass_capex_to_ebitda_filter,pass_hard_filters,fcf,fcf_margin,fcf_conversion,fcf_score,fcf_margin_score,fcf_conversion_score,cash_flow_strength_score,fcf_to_debt,fcf_to_debt_score,deleveraging_capacity_score,debt_to_ebitda,net_debt_to_ebitda,debt_to_ebitda_score,net_debt_to_ebitda_score,leverage_score,interest_coverage,cash_interest_coverage,interest_coverage_score,cash_interest_coverage_score,coverage_score,capex_to_revenue,capex_to_ebitda,capex_to_revenue_score,capex_to_ebitda_score,capex_burden_score,lbo_financial_score,lbo_status,lbo_rating,financial_feasibility_score,financial_red_flag,financial_metric_count,financial_data_complete,final_score,rank,candidate_label
11,MMM,"{2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,0.9979698657989502,"[np.float32(0.99739736), np.float32(0.99854237)]","{2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,2025,"{'interest_coverage': np.float64(5.453488372093023), 'rating': 'Very Strong', 'debt_to_ebitda': np.float64(1.6904283284366786), 'debt_ebitda_rating': 'Moderate'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(1396000000.0), 'fcf_margin': np.float64(0.05595638928972262), 'fcf_margin_rating': 'Moderate', 'ocf_to_debt': np.float64(0.21094035858031468), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(1.7078686816050026), 'rating': 'Strong', 'cash_and_equiv_usd': np.float64(5235000000.0)}","{'revenue_growth_yoy': np.float64(0.015178026449643948), 'ebitda_growth_yoy': np.float64(-0.12288078122880781)}",Feasible – strong financial health,"{2024: 0.5, 2025: 0.5}",{2025: np.float64(0.22946655376799321)},-0.1964560909850907,0.4341049920478986,0.6447057259133984,0.996541442707974,0.4017719545074546,0.6192810287941813,4,0,26,2025,Industrials,False,True,True,True,True,True,True,1396000000.0,0.0559563892897226,0.2158651615896088,4.0,2.0,2.0,2.666666666666667,0.1107760672909062,3.0,3.0,1.948662440080408,1.139168084119375,4,4,4.0,5.453488372093023,5.874207188160677,4.0,4.0,4.0,0.0364758698092031,0.1407143961651461,4.0,3.0,3.5,65.5,Pass,Marginal,0.655,False,6,True,0.6299967201559269,11,Lower priority
31,ARE,"{2023: 0.005801840765842981, 2024: 0.006507449316981281, 2025: 0.0066084675812237235, 2026: 0.007040612312485434}",0.0003817332904171,0.9406938552856444,"[np.float32(0.9996249), np.float32(0.8383318), np.float32(0.98412484)]","{2023: 0.008083019066958517, 2024: 0.008035514338782553, 2025: 0.008434153177592923, 2026: 0.008377592699351136}",0.0001282359735988,2025,"{'interest_coverage': np.float64(-4.367166891635568), 'rating': 'Critical (default risk)', 'debt_to_ebitda': np.float64(33.42320432792343), 'debt_ebitda_rating': 'Distressed'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': None, 'fcf_margin': None, 'fcf_margin_rating': 'N/A', 'ocf_to_debt': np.float64(0.11737359963490859), 'ocf_to_debt_rating': 'Strong'}","{'current_ratio': np.float64(0.4305786676440942), 'rating': 'Critical', 'cash_and_equiv_usd': np.float64(549062000.0)}","{'revenue_growth_yoy': np.float64(-0.03427576297518515), 'ebitda_growth_yoy': np.float64(-0.810184675644606)}",Infeasible – high risk of distress,,,-0.1964560909850907,0.5152335600175737,0.671609214578041,0.898976906078655,0.4017719545074546,0.621897908795431,4,0,31,2025,Real Estate,False,True,False,False,False,True,False,1402750000.0,0.4762874871612043,3.891663198779304,4.0,5.0,5.0,4.666666666666667,0.1099239266088232,3.0,3.0,35.403240393952,33.8799722569011,0,0,0.0,-4.367166891635568,1.540172387934609,0.0,1.0,0.5,0.0038354257387082,0.0313386045221251,5.0,5.0,5.0,59.50000000000001,Fail,Marginal,0.5950000000000001,True,6,True,0.6138285361568018,12,Financial caution
9,APTV,"{2024: 0.0072217848125322405, 2025: 0.006985558225370953, 2026: 0.00681574156201858}",-0.0002030216252568,0.9921420812606812,"[np.float32(0.98907006), np.float32(0.9952141)]","{2024: 0.005104118589308501, 2025: 0.004607495850776586, 2026: 0.004621632976985202}",-0.0002412428061616,2025,"{'interest_coverage': np.float64(3.5457063711911356), 'rating': 'Strong', 'debt_to_ebitda': np.float64(3.2892998678996035), 'debt_ebitda_rating': 'High'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(1529000000.0), 'fcf_margin': np.float64(0.07495832924796549), 'fcf_margin_rating': 'Moderate', 'ocf_to_debt': np.float64(0.29250334672021416), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(1.7361524717093508), 'rating': 'Strong', 'cash_and_equiv_usd': np.float64(1851000000.0)}","{'revenue_growth_yoy': np.float64(0.03474864302744382), 'ebitda_growth_yoy': np.float64(-0.3421205098493627)}",Marginally feasible – monitor key risks,"{2024: np.float64(0.4614395398754053), 2025: np.float64(0.4707672970275497)}",{2025: np.float64(0.20963855421686747)},-0.1964560909850907,0.3909574486257272,0.5940937726614918,0.9866143354783314,0.4017719545074546,0.5933593778182512,4,0,27,2025,Consumer Cyclical,False,True,True,True,True,True,True,1529000000.0,0.0749583292479654,0.6732716864817261,4.0,2.0,4.0,3.333333333333333,0.1889053619965406,4.0,4.0,3.564068692206077,2.749009247027741,2,3,2.5,3.545706371191136,4.473684210526316,3.0,3.0,3.0,0.0321600156878125,0.2888595332452664,4.0,2.0,3.0,65.5,Pass,Marginal,0.655,False,6,True,0.6118515644727758,13,Lower priority
1,APP,"{2023: 0.007352389526596143, 2024: 0.006349482473688789, 2025: 0.006856478791400349, 2026: 0.004992253399896712}",-0.0006573412062389,0.8828679919242859,"[np.float32(0.78179944), np.float32(0.9094051), np.float32(0.9573994)]","{2023: 0.008552779653387351, 2024: 0.007915108289118901, 2025: 0.008367228355607204, 2026: 0.008090893441211913}",-9.335385700381108e-05,2025,"{'interest_coverage': np.float64(20.09470765544692), 'rating': 'Very Strong', 'debt_to_ebitda': np.float64(0.8067108579595765), 'debt_ebitda_rating': 'Conservative'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(3942776000.0), 'fcf_margin': np.float64(0.7193905468937732), 'fcf_margin_rating': 'Exceptional', 'ocf_to_debt': np.float64(1.1304038415172046), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(3.3219612112269714), 'rating': 'Very Strong', 'cash_and_equiv_usd': np.float64(2487096000.0)}","{'revenue_growth_yoy': np.float64(0.6999436734698942), 'ebitda_growth_yoy': np.float64(0.8313758078787736)}",Feasible – strong financial health,"{2023: np.float64(0.5018092580504862), 2024: np.float64(0.5376092760513226), 2025: np.float64(0.48514763707831754)}","{2024: np.float64(0.6001032880013771), 2025: np.float64(-0.10820647282119517)}",-1.0,0.2944023460686842,0.6251203914458616,0.8004757445368498,0.0,0.4299996205128489,4,0,1,2025,Communication Services,False,True,True,True,True,True,True,3942776000.0,0.7193905468937732,0.905406199824374,4.0,5.0,5.0,4.666666666666667,1.112288880908365,5.0,5.0,0.8140027427811397,0.2428741425364388,5,5,5.0,20.09470765544692,20.89880009274646,5.0,5.0,5.0,0.005166842221556,0.0065028530067715,5.0,5.0,5.0,98.0,Pass,Ideal,0.98,False,6,True,0.5949997343589941,14,Lower priority
17,AME,"{2023: 0.005670031807495505, 2024: 0.005558437708441414, 2025: 0.005480286192723398, 2026: 0.005274888558692422}",-0.0001263581262127,0.6871848106384277,"[np.float32(0.76970935), np.float32(0.63632107), np.float32(0.655524)]","{2023: 0.004978564513898493, 2024: 0.005854887719558289, 2025: 0.005404171106713351, 2026: 0.00512630014858841}",-7.509708775767467e-07,2025,"{'interest_coverage': np.float64(23.1323134861053), 'rating': 'Very Strong', 'debt_to_ebitda': np.float64(0.46661544468655924), 'debt_ebitda_rating': 'Conservative'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(1671515000.0), 'fcf_margin': np.float64(0.2258463453349468), 'fcf_margin_rating': 'Exceptional', 'ocf_to_debt': np.float64(1.6770976251333385), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(1.0622952688099419), 'rating': 'Adequate', 'cash_and_equiv_usd': np.float64(457951000.0)}","{'revenue_growth_yoy': np.float64(0.06626193240918692), 'ebitda_growth_yoy': np.float64(0.06719528994710368)}",Feasible – strong financial health,"{2023: np.float64(0.4928193173813398), 2024: np.float64(0.5580404435227416), 2025: np.float64(0.5379424230583633)}","{2024: np.float64(0.06733260427599469), 2025: np.float64(-0.02496950619712768)}",-1.0,0.4072504994261868,0.6445481746746518,0.4671470308711063,0.0,0.3797364262429862,4,0,4,2025,Industrials,False,True,True,True,True,True,True,1671515000.0,0.2258463453349468,0.7259890453297151,4.0,5.0,4.0,4.333333333333333,0.7129692267925587,5.0,5.0,1.018261403224552,0.8193595630988053,4,5,4.5,23.1323134861053,26.73282546090039,5.0,5.0,5.0,0.0175984270480289,0.0565706088046501,5.0,4.0,4.5,93.0,Pass,Ideal,0.9299999999999998,False,6,True,0.5448154983700902,15,Lower priority
15,ALLE,"{2023: 0.0062798410047745605, 2024: 0.006682731721859241, 2025: 0.006428347444339918, 2026: 0.006337284356296209}",-8.205422295468089e-06,0.745790421962738,"[np.float32(0.9991531), np.float32(0.27568603), np.float32(0.9625321)]","{2023: 0.00352800056448009, 2024: 0.0034034730330658584, 2025: 0.002900595798055817, 2026: 0.003090404099675312}",-0.0001815666629425,2025,"{'interest_coverage': np.float64(8.607920792079208), 'rating': 'Very Strong', 'debt_to_ebitda': np.float64(1.9747656094155197), 'debt_ebitda_rating': 'Moderate'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(685700000.0), 'fcf_margin': np.float64(0.16858849851252675), 'fcf_margin_rating': 'Excellent', 'ocf_to_debt': np.float64(0.3958785797262488), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(1.842467566851999), 'rating': 'Strong', 'cash_and_equiv_usd': np.float64(356200000.0)}","{'revenue_growth_yoy': np.float64(0.07823021048724882), 'ebitda_growth_yoy': np.float64(0.09001956947162426)}",Feasible – strong financial health,"{2023: np.float64(0.6498771558529225), 2024: np.float64(0.6363829688064389), 2025: np.float64(0.7812968488729928)}","{2024: np.float64(-0.09382422802850356), 2025: np.float64(-0.06514657980456026)}",-1.0,0.4323611196188254,0.6066136327100271,0.5669764229934158,0.0,0.4014877938305671,4,0,11,2025,Industrials,False,True,True,True,True,True,True,685700000.0,0.1685884985125267,0.6839218033113904,3.0,4.0,4.0,3.666666666666667,0.3462956416342609,5.0,5.0,1.974965090764013,1.619688809096349,4,4,4.0,8.607920792079208,8.955445544554456,5.0,5.0,5.0,0.0241191945516681,0.0978456014362657,4.0,4.0,4.0,86.0,Pass,Ideal,0.86,False,6,True,0.5390414556813969,16,Lower priority
27,AWK,"{2023: 0.005366601616950097, 2024: 0.004976775049767751, 2025: 0.004112357984247578, 2026: 0.004242709946797764}",-0.0004236092075979,0.9924771189689636,"[np.float32(0.99529785), np.float32(0.99517685), np.float32(0.9869566)]","{2023: 0.002369668246445498, 2024: 0.0023888520238885204, 2025: 0.002300132431867289, 2026: 0.0023570610815543134}",-1.2654108669485858e-05,2025,"{'interest_coverage': np.float64(3.3121951219512193), 'rating': 'Strong', 'debt_to_ebitda': np.float64(4.359263050153531), 'debt_ebitda_rating': 'Very High'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(-1242000000.0), 'fcf_margin': np.float64(-0.2416342412451362), 'fcf_margin_rating': 'Breakeven', 'ocf_to_debt': np.float64(0.16114893950066525), 'ocf_to_debt_rating': 'Strong'}","{'current_ratio': np.float64(0.46155466610490836), 'rating': 'Critical', 'cash_and_equiv_usd': np.float64(98000000.0)}","{'revenue_growth_yoy': np.float64(0.09735269000853972), 'ebitda_growth_yoy': np.float64(0.09775280898876404)}",Challenging – improvement needed,"{2023: np.float64(0.6261079577566351), 2024: np.float64(0.6555786200102653), 2025: np.float64(0.6420421381048935)}","{2024: np.float64(-0.10021945866861741), 2025: np.float64(-0.09740691489361702)}",1.0,0.3440766679432978,0.6420509352209225,0.9871850421052242,1.0,0.7433281613173611,4,0,43,2025,Utilities,False,False,True,False,False,False,False,-1242000000.0,-0.2416342412451362,-0.4237461617195497,0.0,0.0,0.0,0.0,-0.078024877497173,0.0,0.0,5.430910951893551,5.397475264414876,0,0,0.0,3.312195121951219,-0.6016260162601627,3.0,0.0,1.5,0.6422178988326849,1.126236779256226,0.0,0.0,0.0,4.5,Fail,Marginal,0.045,True,6,True,0.5338297129221528,17,Financial caution
29,APD,"{2022: 0.008689003197553176, 2023: 0.009684667234833811, 2024: 0.009203402938901779, 2025: 0.009413663259817106}",0.0001692715890859,0.986044466495514,"[np.float32(0.9753637), np.float32(0.99898285), np.float32(0.98378694)]","{2022: 0.003545113304601696, 2023: 0.004261253583326877, 2024: 0.003402938901778809, 2025: 0.0026896180742334587}",-0.0003424800372653,2025,"{'interest_coverage': np.float64(-1.0593457943925233), 'rating': 'Critical (default risk)', 'debt_to_ebitda': np.float64(12.670953271028038), 'debt_ebitda_rating': 'Distressed'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(-3765800000.0), 'fcf_margin': np.float64(-0.31284424247962583), 'fcf_margin_rating': 'Breakeven', 'ocf_to_debt': np.float64(0.19217107048868853), 'ocf_to_debt_rating': 'Strong'}","{'current_ratio': np.float64(1.3809794718627033), 'rating': 'Good', 'cash_and_equiv_usd': np.float64(1856000000.0)}","{'revenue_growth_yoy': np.float64(-0.005231145563029932), 'ebitda_growth_yoy': np.float64(-0.7939486373650074)}",Challenging – improvement needed,"{2022: np.float64(0.5627999845095665), 2023: np.float64(0.5686874670942349), 2024: np.float64(0.596327572192594), 2025: np.float64(0.5845566355549028)}","{2023: np.float64(-0.5808645139244831), 2024: np.float64(-0.46911205256787136), 2025: np.float64(-0.033236717818941545)}",0.9995757269055738,0.4700797471065556,0.5728545320412319,0.9762275967062686,0.9997878634527868,0.7547374348267109,4,0,47,2025,Basic Materials,False,False,False,False,True,False,False,-3765800000.0,-0.3128442424796258,-2.815551401869159,0.0,0.0,0.0,0.0,-0.2045941041605546,0.0,0.0,13.76164485981308,12.37398130841122,0,0,0.0,-1.059345794392523,-26.56588785046729,0.0,0.0,0.0,0.5834032548827395,5.250542056074766,0.0,0.0,0.0,0.0,Fail,Marginal,0.0,True,6,True,0.5283162043786975,18,Financial caution
19,ALB,"{2025: 0.006343875361507603, 2026: 0.006718820182662075}",0.0,0.8030742406845093,[np.float32(0.80307424)],"{2025: 0.0031346207668625807, 2026: 0.0029008833657733196}",0.0,2025,"{'interest_coverage': np.float64(-1.6586580368021344), 'rating': 'Critical (default risk)', 'debt_to_ebitda': np.float64(9.92650577872817), 'debt_ebitda_rating': 'Distressed'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(692466000.0), 'fcf_margin': np.float64(0.13464941695398147), 'fcf_margin_rating': 'Good', 'ocf_to_debt': np.float64(0.41105362972613246), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(2.2291662495467297), 'rating': 'Very Strong', 'cash_and_equiv_usd': np.float64(1618001000.0)}","{'revenue_growth_yoy': np.float64(-0.04366189954265214), 'ebitda_growth_yoy': np.float64(1.311277695014105)}",Marginally feasible – monitor key risks,,,-0.1964560909850907,0.4341049920478986,0.6447057259133984,0.6645542602041477,0.4017719545074546,0.5362842331682248,4,0,37,2025,Basic Materials,False,True,False,False,True,False,False,692466000.0,0.1346494169539815,2.203509240873683,3.0,3.0,5.0,3.666666666666667,0.2100513521146157,4.0,4.0,10.49033590448552,5.341664120971437,0,0,0.0,-1.658658036802134,-1.326962066159084,0.0,0.0,0.0,0.1146862961775383,1.876816989969961,2.0,0.0,1.0,44.99999999999999,Fail,Marginal,0.4499999999999999,True,6,True,0.5103989632177572,19,Financial caution
5,AOS,"{2023: 0.01798941798941799, 2024: 0.01488833746898263, 2025: 0.013010053222945003, 2026: 0.01319208474915051}",-0.0016270283966846,0.6693810820579529,"[np.float32(0.7542513), np.float32(0.6311229), np.float32(0.622769)]","{2023: 0.001763668430335097, 2024: 0.0020678246484698098, 2025: 0.0027597082594125765, 2026: 0.002598440935438737}",0.0003196201126255,2025,"{'interest_coverage': np.float64(53.97037037037037), 'rating': 'Very Strong', 'debt_to_ebitda': np.float64(0.13850313383310803), 'debt_ebitda_rating': 'Conservative'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(546000000.0), 'fcf_margin': np.float64(0.1425513028040311), 'fcf_margin_rating': 'Good', 'ocf_to_debt': np.float64(5.4729370008873115), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(1.4973913043478262), 'rating': 'Good', 'cash_and_equiv_usd': np.float64(174500000.0)}","{'revenue_growth_yoy': np.float64(0.0031691155286660906), 'ebitda_growth_yoy': np.float64(0.034583598219961854)}",Feasible – strong financial health,"{2023: np.float64(0.5396970627495111), 2024: np.float64(0.493650676998294), 2025: np.float64(0.44266065621170503)}","{2024: np.float64(-0.48760330578512395), 2025: np.float64(0.34444444444444444)}",-1.0,0.0883177966875198,0.7117609822170197,0.4368199792196183,0.0,0.3092246895310395,4,0,8,2025,Industrials,False,True,True,True,True,True,True,546000000.0,0.1425513028040311,0.6710089713653681,3.0,3.0,4.0,3.333333333333333,2.842269651223321,5.0,5.0,0.2360820941378887,0.021629593216173,5,5,5.0,53.97037037037037,55.02962962962963,5.0,5.0,5.0,0.0184846744295337,0.087009954528696,5.0,4.0,4.5,88.5,Pass,Ideal,0.885,False,6,True,0.48195728267172766,20,Lower priority
6,AKAM,"{2023: 0.006192213079989821, 2024: 0.005384485949856975, 2025: 0.004904069517336316, 2026: 0.00557357956908743}",-0.0002336316965228,0.867095410823822,"[np.float32(0.82964593), np.float32(0.8215286), np.float32(0.9501117)]","{2023: 0.008482483671218934, 2024: 0.008749789668517584, 2025: 0.008689667039490666, 2026: 0.007736461192912403}",-0.0002298190063947,2025,"{'interest_coverage': np.float64(20.584674404239408), 'rating': 'Very Strong', 'debt_to_ebitda': np.float64(3.059644873395316), 'debt_ebitda_rating': 'High'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(699265000.0), 'fcf_margin': np.float64(0.16616823207209777), 'fcf_margin_rating': 'Excellent', 'ocf_to_debt': np.float64(0.36994730053795594), 'ocf_to_debt_rating': 'Very Strong'}","{'current_ratio': np.float64(2.3634495688969093), 'rating': 'Very Strong', 'cash_and_equiv_usd': np.float64(930231000.0)}","{'revenue_growth_yoy': np.float64(0.05437180294089349), 'ebitda_growth_yoy': np.float64(0.06275840765441094)}",Feasible – strong financial health,"{2023: np.float64(0.48574178760079134), 2024: np.float64(0.5137718212790787), 2025: np.float64(0.5153233781875519)}","{2024: np.float64(0.06132951619089365), 2025: np.float64(-0.19588423198548888)}",-1.0,0.384451987064995,0.5964904485622612,0.7736085700824133,0.0,0.4386377514274174,4,0,33,2025,Technology,False,True,True,True,True,False,False,699265000.0,0.1661682320720978,0.5211492239757038,3.0,4.0,3.0,3.333333333333333,0.1232100783241604,3.0,3.0,4.229761323619832,3.53647742728848,1,2,1.5,20.58467440423941,16.9795832114178,5.0,5.0,5.0,0.1947400001188163,0.6107581375416892,1.0,0.0,0.5,56.00000000000001,Fail,Marginal,0.56,True,6,True,0.4750464259991922,21,Financial caution
21,AEP,"{2023: 0.0, 2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,0.9923205971717834,"[np.float32(0.9955821), np.float32(0.9899909), np.float32(0.9913888)]","{2023: 0.0, 2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,2025,"{'interest_coverage': np.float64(2.8381046396841065), 'rating': 'Adequate', 'debt_to_ebitda': np.float64(4.7762744885810156), 'debt_ebitda_rating': 'Very High'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(-1639000000.0), 'fcf_margin': np.float64(-0.07492228926677638), 'fcf_margin_rating': 'Breakeven', 'ocf_to_debt': np.float64(0.15736040609137056), 'ocf_to_debt_rating': 'Strong'}","{'current_ratio': np.float64(0.4545591107105303), 'rating': 'Critical', 'cash_and_equiv_usd': np.float64(197000000.0)}","{'revenue_growth_yoy': np.float64(0.10927437756706049), 'ebitda_growth_yoy': np.float64(0.14075811828620818)}",Challenging – improvement needed,"{2023: 0.5, 2024: 0.5, 2025: 0.5}","{2024: np.float64(-0.03530508926192379), 2025: np.float64(-0.10449105649208595)}",-0.1964560909850907,0.4341049920478986,0.6447057259133984,0.9869184212900276,0.4017719545074546,0.6168752734396947,4,0,45,2025,Utilities,False,False,True,False,False,False,False,-1639000000.0,-0.0749222892667763,-0.177400151531551,0.0,0.0,0.0,0.0,-0.0331057606851418,0.0,0.0,5.358588591838943,5.337265937872064,0,0,0.0,2.838104639684107,0.3237907206317868,2.0,0.0,1.0,0.3923477783872737,0.9289966446585128,0.0,0.0,0.0,3.0,Fail,Marginal,0.03,True,6,True,0.4408126914077863,22,Financial caution
20,LNT,"{2023: 0.0, 2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,0.9817537665367126,"[np.float32(0.9645595), np.float32(1.0), np.float32(0.9807017)]","{2023: 0.0, 2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,2025,"{'interest_coverage': np.float64(2.360082304526749), 'rating': 'Adequate', 'debt_to_ebitda': np.float64(5.496236828901154), 'debt_ebitda_rating': 'Distressed'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(nan), 'fcf_margin': np.float64(nan), 'fcf_margin_rating': 'Exceptional', 'ocf_to_debt': np.float64(0.1067190067555231), 'ocf_to_debt_rating': 'Strong'}","{'current_ratio': np.float64(0.7993405558172397), 'rating': 'Weak', 'cash_and_equiv_usd': np.float64(556000000.0)}","{'revenue_growth_yoy': np.float64(0.09570459683496609), 'ebitda_growth_yoy': np.float64(0.12218468468468469)}",Challenging – improvement needed,"{2023: 0.5, 2024: 0.5, 2025: 0.5}","{2024: np.float64(-0.7191011235955056), 2025: np.float64(nan)}",-0.1964560909850907,0.4341049920478986,0.6447057259133984,0.9689187749230432,0.4017719545074546,0.6123753618479486,4,0,44,2025,Utilities,False,False,True,False,False,False,False,-1314000000.0,-0.3012379642365887,-0.6593075765178124,0.0,0.0,0.0,0.0,-0.1084516342027072,0.0,0.0,6.079277471149021,5.800301053687908,0,0,0.0,2.360082304526749,-1.008230452674897,2.0,0.0,1.0,0.5692342961944062,1.24586051179127,0.0,0.0,0.0,3.0,Fail,Marginal,0.03,True,6,True,0.437662753293564,23,Financial caution
22,AES,"{2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,0.9956891536712646,"[np.float32(0.995331), np.float32(0.9960474)]","{2024: 0.0, 2025: 0.0, 2026: 0.0}",0.0,2025,"{'interest_coverage': np.float64(1.0533049040511726), 'rating': 'Weak', 'debt_to_ebitda': np.float64(9.11398434841783), 'debt_ebitda_rating': 'Distressed'}","{'additional_debt_capacity_usd': None, 'assumptions': 'Maintain interest coverage >= 3.0x'}","{'free_cash_flow_usd': np.float64(-1623000000.0), 'fcf_margin': np.float64(-0.1326739148205673), 'fcf_margin_rating': 'Breakeven', 'ocf_to_debt': np.float64(0.16075561860673487), 'ocf_to_debt_rating': 'Strong'}","{'current_ratio': np.float64(0.7656617993405558), 'rating': 'Weak', 'cash_and_equiv_usd': np.float64(1382000000.0)}","{'revenue_growth_yoy': np.float64(-0.0036650920345333115), 'ebitda_growth_yoy': np.float64(-0.19324732363436728)}",Infeasible – high risk of distress,"{2024: 0.5, 2025: 0.5}",{2025: np.float64(0.19791666666666666)},-0.1964560909850907,0.4341049920478986,0.6447057259133984,0.9926564545614828,0.4017719545074546,0.6183097817575585,4,0,46,2025,Utilities,False,False,False,False,False,False,False,-1623000000.0,-0.1326739148205673,-0.5522286492004083,0.0,0.0,0.0,0.0,-0.0542863832491554,0.0,0.0,10.17250765566519,9.702279686968357,0,0,0.0,1.053304904051173,-2.125088841506752,1.0,0.0,0.5,0.4846726068830213,2.017352841102416,0.0,0.0,0.0,1.5,Fail,Marginal,0.015,True,6,True,0.4373168472302909,24,Financial caution
